Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,multi_taste
CCCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,CCCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC1C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(n2cnc3c(N)ncnc32)C1O,COC1C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(n2cnc3c(N)ncnc32)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CCCCN,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CCCCN,sweet,sweet,flavor_db,0
CC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1Oc1c(-c2ccc(O)c(O)c2)oc2cc(OCCO)cc(O)c2c1=O,CC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1Oc1c(-c2ccc(O)c(O)c2)oc2cc(OCCO)cc(O)c2c1=O,sweet,sweet-like,flavor_db,0
NCCCCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,NCCCCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
CC(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
COC(=O)C(Cc1ccccc1)NC(=O)C(N)C(=O)O,COC(=O)C(Cc1ccccc1)NC(=O)C(N)C(=O)O,sweet,sweet,flavor_db,0
COC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(F)(F)F)C(=O)O,COC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(F)(F)F)C(=O)O,sweet,sweet,flavor_db,0
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)P(=O)(O)P(=O)(O)O)O1,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)P(=O)(O)P(=O)(O)O)O1,sweet,sweet-like,flavor_db,0
COC(=O)C(CNC(=O)C(N)CC(=O)O)Cc1ccccc1,COC(=O)C(CNC(=O)C(N)CC(=O)O)Cc1ccccc1,sweet,sweet,flavor_db,1
CCOC(=O)CC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,CCOC(=O)CC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,sweet,flavor_db,1
CC(=O)OCC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,CC(=O)OCC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,sweet,flavor_db,1
CN(C)c1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,CN(C)c1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,sweet,sweet-like,flavor_db,0
CCNc1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,CCNc1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,sweet,sweet-like,flavor_db,0
CNc1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,CNc1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,sweet,sweet-like,flavor_db,0
CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,sweet,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)OC(CCC(=O)O)C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC(CCC(=O)O)C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)OCC(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OCC(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)OCCCP(=O)(O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OCCCP(=O)(O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)OCCCS(=O)(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OCCCS(=O)(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db,0
CCc1cc(O)c(C(=O)CCc2ccc3c(c2)OCCO3)c(OC2OC(CO)C(O)C(O)C2O)c1,CCc1cc(O)c(C(=O)CCc2ccc3c(c2)OCCO3)c(OC2OC(CO)C(O)C(O)C2O)c1,sweet,sweet-like,flavor_db,0
Cc1cc(O)c(C(=O)CCc2ccc3c(c2)OCCO3)c(OC2OC(CO)C(O)C(O)C2O)c1,Cc1cc(O)c(C(=O)CCc2ccc3c(c2)OCCO3)c(OC2OC(CO)C(O)C(O)C2O)c1,sweet,sweet-like,flavor_db,0
CCCC(C(=O)NCC1CCCCC1)N1C(=O)CC1C(=O)NC(Cc1ccccc1)C(=O)OC,CCCC(C(=O)NCC1CCCCC1)N1C(=O)CC1C(=O)NC(Cc1ccccc1)C(=O)OC,sweet,sweet,flavor_db,0
COC(=O)CN1CC1C(=O)NC(Cc1ccccc1)C(=O)OC,COC(=O)CN1CC1C(=O)NC(Cc1ccccc1)C(=O)OC,sweet,sweet,flavor_db,0
CCCCCCCCCCCCCCCCCCCCOC1C(O)C(O)OC(CO)C1O,CCCCCCCCCCCCCCCCCCCCOC1C(O)C(O)OC(CO)C1O,sweet,sweet,flavor_db,0
CCCCCCCCCCCCCCOC1C(O)C(O)OC(CO)C1O,CCCCCCCCCCCCCCOC1C(O)C(O)OC(CO)C1O,sweet,sweet,flavor_db,0
CCCCCCCOC1C(O)C(O)OC(CO)C1O,CCCCCCCOC1C(O)C(O)OC(CO)C1O,sweet,sweet,flavor_db,0
CCCCCCCCCOC1C(O)C(O)OC(CO)C1O,CCCCCCCCCOC1C(O)C(O)OC(CO)C1O,sweet,sweet,flavor_db,0
COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C4OC4OCC(O)C(O)C4O)cc3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C4OC4OCC(O)C(O)C4O)cc3o2)ccc1O,sweet,sweet-like,flavor_db,0
OCC1OC(O)(CO)C(OC2OCC(O)C(O)C2O)C1O,OCC1OC(O)(CO)C(OC2OCC(O)C(O)C2O)C1O,sweet,sweet,flavor_db,0
CC1OC(OC2C(O)C(CO)OC2(O)CO)C(O)C(O)C1O,CC1OC(OC2C(O)C(CO)OC2(O)CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0
OCC1OC(OC2C(CO)OC(OC3C(O)C(CO)OC3(O)CO)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2C(CO)OC(OC3C(O)C(CO)OC3(O)CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
OCOC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O,OCOC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0
CC(N)P(=O)(O)OC1C(O)C(CO)OC1n1cnc2c(N)ncnc21,CC(N)P(=O)(O)OC1C(O)C(CO)OC1n1cnc2c(N)ncnc21,sweet,sweet-like,flavor_db,0
CC(N)P(=O)(O)OC1C(CO)OC(n2cnc3c(N)ncnc32)C1O,CC(N)P(=O)(O)OC1C(CO)OC(n2cnc3c(N)ncnc32)C1O,sweet,sweet-like,flavor_db,0
OCC1OC2(CO)OC3OC(COOC1C2O)C(O)C(O)C3O,OCC1OC2(CO)OC3OC(COOC1C2O)C(O)C(O)C3O,sweet,sweet,flavor_db,0
OCC1OC(OC2(CO)OC(C3CO3)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2(CO)OC(C3CO3)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
OCC1OC(OC2(CO)OC3(CO)OOC3C2O)C(O)C(O)C1O,OCC1OC(OC2(CO)OC3(CO)OOC3C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
CCOC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,CCOC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
OCC1OC(OC2C(OC3C(CO)OC(O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2C(OC3C(CO)OC(O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
CC(=O)OCC1OC(O)CC(OC(C)=O)C1O,CC(=O)OCC1OC(O)CC(OC(C)=O)C1O,sweet,sweet,flavor_db,0
CC(=O)OCC1OC(O)CC(O)C1OC(C)=O,CC(=O)OCC1OC(O)CC(O)C1OC(C)=O,sweet,sweet,flavor_db,0
OCC1OC(OC2(C(Cl)(Cl)OCl)OC(CO)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2(C(Cl)(Cl)OCl)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
CC(NC(=O)C1CCCN1C(=O)C(N)CCCCN)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(NC(=O)C1CCCN1C(=O)C(N)CCCCN)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
C#CC1OC(O)C(O)C(O)C1O,C#CC1OC(O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
OCC1(O)OCC(OC2(CO)OCC(O)C(O)C2O)C(O)C1O,OCC1(O)OCC(OC2(CO)OCC(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db,0
OCC1OC2(CCCO2)C(O)C(O)C1O,OCC1OC2(CCCO2)C(O)C(O)C1O,sweet,sweet,flavor_db,0
COC1OC2(CCCO2)C(O)C(O)C1O,COC1OC2(CCCO2)C(O)C(O)C1O,sweet,sweet,flavor_db,0
COc1cc(-c2cc(=O)c3c(O)c(OC4CC(O)C(O)C(C)O4)c(O)cc3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)c(OC4CC(O)C(O)C(C)O4)c(O)cc3o2)ccc1O,sweet,sweet-like,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C3,sweet,sweet,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(C)C(O)C(O)C1OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(C)C(O)C(O)C1OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C3,sweet,sweet,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(C)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(C)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db,0
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,COC(=O)C1OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1C,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1C,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
COc1cc(-c2coc3cc(O)cc(O)c3c2=O)cc(OC2OC(CO)C(O)C(O)C2O)c1OC,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)cc(OC2OC(CO)C(O)C(O)C2O)c1OC,sweet,sweet-like,flavor_db,0
O=C(CC(O)c1ccc(O)cc1)c1ccc(O)c(OC2OC(CO)C(O)C(O)C2O)c1O,O=C(CC(O)c1ccc(O)cc1)c1ccc(O)c(OC2OC(CO)C(O)C(O)C2O)c1O,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(O)C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OC(C(=O)O)C2O)C(O)C(O)C1O,CC1OC(OC2C(O)C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OC(C(=O)O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CCCCCCCCOC1CC(O)C(O)C(CO)O1,CCCCCCCCOC1CC(O)C(O)C(CO)O1,sweet,sweet,flavor_db,0
CP(=O)(O)OC1CC(n2cnc3c(N)ncnc32)OC1CO,CP(=O)(O)OC1CC(n2cnc3c(N)ncnc32)OC1CO,sweet,sweet-like,flavor_db,0
COc1cc(-c2oc3cc(O)ccc3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O,COc1cc(-c2oc3cc(O)ccc3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CC(=O)C5(C)CCC34C)C2(C)CO)C(OC2OCC(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CC(=O)C5(C)CCC34C)C2(C)CO)C(OC2OCC(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)OC)CC(OC(C)=O)C5(C)CCC34C)C2(C)CO)C(OC2OCC(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)OC)CC(OC(C)=O)C5(C)CCC34C)C2(C)CO)C(OC2OCC(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
COc1c(O)ccc2c(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)c(OC)c3oc12,COc1c(O)ccc2c(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)c(OC)c3oc12,sweet,sweet-like,flavor_db,0
COc1cc(OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)c2c(=O)c3c(OC)c(O)ccc3oc2c1,COc1cc(OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)c2c(=O)c3c(OC)c(O)ccc3oc2c1,sweet,sweet-like,flavor_db,0
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(Oc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(Oc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC1C(O)COC(O)C1O,COC1C(O)COC(O)C1O,sweet,sweet,flavor_db,0
Nc1ncnc2c1nc(NCP(=O)(O)O)n2C1OC(CO)C(O)C1O,Nc1ncnc2c1nc(NCP(=O)(O)O)n2C1OC(CO)C(O)C1O,sweet,sweet-like,flavor_db,0
Nc1ncnc2c1nc(NCCP(=O)(O)O)n2C1OC(CO)C(O)C1O,Nc1ncnc2c1nc(NCCP(=O)(O)O)n2C1OC(CO)C(O)C1O,sweet,sweet-like,flavor_db,0
Nc1ncnc2c1nc(NCCCP(=O)(O)O)n2C1OC(CO)C(O)C1O,Nc1ncnc2c1nc(NCCCP(=O)(O)O)n2C1OC(CO)C(O)C1O,sweet,sweet-like,flavor_db,0
C#CCOP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,C#CCOP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db,0
O=COC(CO)COC1OC(CO)C(O)C(O)C1O,O=COC(CO)COC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0
O=S(=O)(O)OCC1OC(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O,O=S(=O)(O)OCC1OC(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(N)CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(N)CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)NP)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)NP)C(O)C1O,sweet,sweet-like,flavor_db,0
COc1ccc(C=CC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O)cc2OC)cc1OC,COc1ccc(C=CC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O)cc2OC)cc1OC,sweet,sweet-like,flavor_db,0
CC1OC(Oc2cc3occ(-c4ccc(O)c(O)c4)c(=O)c3c(O)c2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CC1OC(Oc2cc3occ(-c4ccc(O)c(O)c4)c(=O)c3c(O)c2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
Cc1cccc(NN=C(N=Nc2ccccc2)c2ccccc2)c1,Cc1cccc(NN=C(N=Nc2ccccc2)c2ccccc2)c1,sweet,sweet-like,flavor_db,0
CCC=CCC=CCCO,CCC=CCC=CCCO,undefined,"raw, pepper, fish, green, fatty, watermelon, fruity, cucumber",flavor_db,1
CC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,CC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
C=C1C(O)C23CCC4C(C(=O)O)CC(OC5OC(CO)C(O)C(O)C5O)CC4(C)C2CCC1(O)C3,C=C1C(O)C23CCC4C(C(=O)O)CC(OC5OC(CO)C(O)C(O)C5O)CC4(C)C2CCC1(O)C3,sweet,sweet,flavor_db,0
NCCCCNc1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O,NCCCCNc1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O,sweet,sweet-like,flavor_db,0
NCCCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,NCCCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
Nc1ncnc2c1nc(Cl)n2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1nc(Cl)n2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
Nc1ncnc2c1ncn2C1CC(O)C(COP(O)(=S)OP(=O)(O)O)O1,Nc1ncnc2c1ncn2C1CC(O)C(COP(O)(=S)OP(=O)(O)O)O1,sweet,sweet-like,flavor_db,0
COC(=O)C(Cc1ccccc1)NC(=O)CC1NC(=O)C(Cc2ccccc2)NC1=O,COC(=O)C(Cc1ccccc1)NC(=O)CC1NC(=O)C(Cc2ccccc2)NC1=O,sweet,sweet,flavor_db,0
O=C1N=S(=O)(O)c2ccccc21,O=C1N=S(=O)(O)c2ccccc21,sweet,sweet,flavor_db,0
O=S(=O)(O)NC1CCCCC1.O=S(=O)(O)NC1CCCCC1,O=S(=O)(O)NC1CCCCC1.O=S(=O)(O)NC1CCCCC1,sweet,sweet,flavor_db,0
CC(C)COc1ccc(NC(N)=O)cc1,CC(C)COc1ccc(NC(N)=O)cc1,sweet,sweet-like,flavor_db,0
COC(=O)C(Cc1ccccc1)NC(C(=O)NC(C)(C)C)C(C)C,COC(=O)C(Cc1ccccc1)NC(C(=O)NC(C)(C)C)C(C)C,sweet,sweet,flavor_db,0
CCC(C)OC1CC(O)C(O)C(CO)O1,CCC(C)OC1CC(O)C(O)C(CO)O1,sweet,sweet,flavor_db,0
