Canonicalized SMILES,Canonicalized Taste,Original Labels,Source,mol,standardised_smiles
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OCC(O)C(OC6OC(C)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)C(O)CC34C)C2(C)C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d070>,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OCC(O)C(OC6OC(C)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)C(O)CC34C)C2(C)C)C(O)C(O)C1O
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(OC2OCC(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d150>,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(OC2OCC(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C(=O)O)CC(OC8OCC(O)C(O)C8O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d230>,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C(=O)O)CC(OC8OCC(O)C(O)C8O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O
C=CCCCOc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d460>,C=CCCCOc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
COC(=O)C(Cc1ccccc1)NC(=O)C(C)N=C=O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d540>,COC(=O)C(Cc1ccccc1)NC(=O)C(C)N=C=O
C=CCNCC(=O)NC(Cc1ccccc1)C(=O)OC,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d5b0>,C=CCNCC(=O)NC(Cc1ccccc1)C(=O)OC
CC(C)(C)OC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d690>,CC(C)(C)OC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O
OCC(O)C1OC(CCC2OC(O)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d700>,OCC(O)C1OC(CCC2OC(O)C(O)C(O)C2O)C(O)C1O
COC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d770>,COC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O
COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCC(=O)N1,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d7e0>,COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCC(=O)N1
COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCCCCCC(=O)N1,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d8c0>,COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCCCCCC(=O)N1
CC(C)(C)OC(=O)CC1NCCN(C(Cc2ccccc2)C(=O)OC(C)(C)C)C1=O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d930>,CC(C)(C)OC(=O)CC1NCCN(C(Cc2ccccc2)C(=O)OC(C)(C)C)C1=O
COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18d9a0>,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1OC1OC(CO)C(O)C(O)C1O
COc1ccc(CCC(=O)c2c(O)cccc2OC2OC(CO)C(O)C(O)C2O)cc1OC,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18da10>,COc1ccc(CCC(=O)c2c(O)cccc2OC2OC(CO)C(O)C(O)C2O)cc1OC
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)CCC34C)C2(C)C)C(O)C(OC2OCC(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18daf0>,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)CCC34C)C2(C)C)C(O)C(OC2OCC(O)C(O)C2O)C1O
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(OC2OC(C)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18db60>,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(OC2OC(C)C(O)C(O)C2O)C1O
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18dbd0>,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
COC(=O)C1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(CO)C(OC7OC(C(=O)O)C(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18dc40>,COC(=O)C1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(CO)C(OC7OC(C(=O)O)C(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18dcb0>,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
CC(CCC(=O)C(C)C1C(O)CC2C3CCC4CC(OC5OC(CO)C(OC6OC(C)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC21C)COC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18dd20>,CC(CCC(=O)C(C)C1C(O)CC2C3CCC4CC(OC5OC(CO)C(OC6OC(C)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC21C)COC1OC(CO)C(O)C(O)C1O
CCCCCCCCCCCOC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OCCCCCCCCCCC)CCC6(C)CCC45C)C3(C)C)OC(C(=O)OCCCCCCCCCCC)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18de70>,CCCCCCCCCCCOC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OCCCCCCCCCCC)CCC6(C)CCC45C)C3(C)C)OC(C(=O)OCCCCCCCCCCC)C(O)C2O)C(O)C(O)C1O
CC1(C)OC2C(O)OC(CO)C(O)C2O1,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18df50>,CC1(C)OC2C(O)OC(CO)C(O)C2O1
COC1CC2OC(C)(OC)C(C)(OC)OC2C(CO)O1,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18dfc0>,COC1CC2OC(C)(OC)C(C)(OC)OC2C(CO)O1
CCC1OC(OC2C(CO)OC(OC)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e030>,CCC1OC(OC2C(CO)OC(OC)C(O)C2O)C(O)C(O)C1O
OCC1OC(OC2C(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e0a0>,OCC1OC(OC2C(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCCCC(=O)N1,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e180>,COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCCCC(=O)N1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CO)NC=O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e1f0>,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CO)NC=O
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)=O)O1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e260>,Nc1ncnc2c1ncn2C1CC(O)C(CO[P+](=O)[O-])O1
O=c1c2ccc(O)c(O)c2oc2cc(OC3C(O)C(O)OC(CO)C3O)cc(O)c12,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e2d0>,O=c1c2ccc(O)c(O)c2oc2cc(OC3C(O)C(O)OC(CO)C3O)cc(O)c12
COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)ccc1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e340>,COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)ccc1O
C=CCCCN(CC(=O)N(CCCC=C)CC(=O)NC(Cc1ccccc1)C(=O)OC)C(C)=O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e3b0>,C=CCCCN(CC(=O)N(CCCC=C)CC(=O)NC(Cc1ccccc1)C(=O)OC)C(C)=O
COC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CCC(=O)O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e420>,COC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CCC(=O)O
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(OC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)cc(O)c21,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e490>,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(OC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)cc(O)c21
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC(OCC(=O)O)C(O)C(=O)O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e650>,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC(OCC(=O)O)C(O)C(=O)O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
COC(=O)C1OC(OCC2OC(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OC)CCC6(C)CCC45C)C3(C)C)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e6c0>,COC(=O)C1OC(OCC2OC(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OC)CCC6(C)CCC45C)C3(C)C)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
CC(O)COC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e730>,CC(O)COC1OC(CO)C(O)C(O)C1O
CC(CO)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e810>,CC(CO)OC1OC(CO)C(O)C(O)C1O
COC(=O)CC(=O)NC(Cc1ccccc1)C(=O)OC,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e8f0>,COC(=O)CC(=O)NC(Cc1ccccc1)C(=O)OC
OCC1OC(O)C(O)C(O)C1I,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e960>,OCC1OC(O)C(O)C(O)C1I
OCCCCCCCOC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18e9d0>,OCCCCCCCOC1OC(CO)C(O)C(O)C1O
COC(=O)C(N)CCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18ea40>,COC(=O)C(N)CCC(=O)NC(Cc1ccccc1)C(=O)O
CNC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)OC,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18eab0>,CNC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)OC
OCC1OC2OCC3(OC(CO)C(O)C3O)OC2C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18eb20>,OCC1OC2OCC3(OC(CO)C(O)C3O)OC2C(O)C1O
OCC1OC(CCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18eb90>,OCC1OC(CCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O
COC1OC2COC3(OC(CO)C(O)C(O)C3O)OC2C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18ec00>,COC1OC2COC3(OC(CO)C(O)C(O)C3O)OC2C(O)C1O
COc1cc(O)c2c(=O)c3c(O)c(OC4OC(CO)C(O)C(O)C4O)ccc3oc2c1OC,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18ec70>,COc1cc(O)c2c(=O)c3c(O)c(OC4OC(CO)C(O)C(O)C4O)ccc3oc2c1OC
[N-]=[N+]=Nc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18ece0>,[N-]=[N+]=Nc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O
COc1c(-c2ccc(O)c(O)c2)oc2cc(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)cc(O)c2c1=O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18ed50>,COc1c(-c2ccc(O)c(O)c2)oc2cc(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)cc(O)c2c1=O
COC(=O)C1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(C(=O)O)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18edc0>,COC(=O)C1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(C(=O)O)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1
COCOC1C(OC2C(OCOC)C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC)CCC45C)C3(C)C)OC(C(=O)OC)C2OCOC)OCC(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18ee30>,COCOC1C(OC2C(OCOC)C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC)CCC45C)C3(C)C)OC(C(=O)OC)C2OCOC)OCC(O)C1O
COC(=O)COC(OC1C(OC(C)=O)C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)CCC34C)C2(C)C)OC(C(=O)OC)C1OC(C)=O)C(O)C(=O)OC,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18ef10>,COC(=O)COC(OC1C(OC(C)=O)C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)CCC34C)C2(C)C)OC(C(=O)OC)C1OC(C)=O)C(O)C(=O)OC
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18ef80>,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C(=O)O)CC(=O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f060>,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C(=O)O)CC(=O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)C(P(=O)(O)O)P(=O)(O)O)O1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f0d0>,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)C(P(=O)(O)O)P(=O)(O)O)O1
NOC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f140>,NOC1OC(CO)C(O)C(O)C1O
OC1COC2(COCCO2)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f220>,OC1COC2(COCCO2)C(O)C1O
CC(O)CCOC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f290>,CC(O)CCOC1OC(CO)C(O)C(O)C1O
OCC1OC2OCC3(OCC(O)C(O)C3O)OC2C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f300>,OCC1OC2OCC3(OCC(O)C(O)C3O)OC2C(O)C1O
OCC(O)C1OC(OCC(O)C2OC(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f370>,OCC(O)C1OC(OCC(O)C2OC(O)C(O)C2O)C(O)C1O
COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(OC)C1OC,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f4c0>,COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(OC)C1OC
COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCCCCC(=O)N1,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f530>,COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCCCCC(=O)N1
CC(O)CNc1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f5a0>,CC(O)CNc1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O
C=CCN(CC(=O)N(CC=C)CC(=O)NC(Cc1ccccc1)C(=O)OC)C(C)=O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f610>,C=CCN(CC(=O)N(CC=C)CC(=O)NC(Cc1ccccc1)C(=O)OC)C(C)=O
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC=O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f680>,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC=O
COc1cc(O)c2c(c1)OC(c1ccc(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)c(OC)c1)CC2=O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f6f0>,COc1cc(O)c2c(c1)OC(c1ccc(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)c(OC)c1)CC2=O
CC1(CO)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f760>,CC1(CO)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(O)C1O
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)CCC34C)C2(C)C)C(OC(C)=O)C(OC2OCC(O)C(O)C2OC(C)=O)C1OC(C)=O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f7d0>,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)CCC34C)C2(C)C)C(OC(C)=O)C(OC2OCC(O)C(O)C2OC(C)=O)C1OC(C)=O
C=C(C)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CC4OC(=O)CCC5(C)C(C(=C)C)CCC3(C)C45)C12,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f840>,C=C(C)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CC4OC(=O)CCC5(C)C(C(=C)C)CCC3(C)C45)C12
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f8b0>,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
COC(=O)C1OC(OC2C(OC(C)=O)C(COC(C)=O)OC(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OC)CCC6(C)CCC45C)C3(C)C)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18f920>,COC(=O)C1OC(OC2C(OC(C)=O)C(COC(C)=O)OC(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OC)CCC6(C)CCC45C)C3(C)C)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18fa00>,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
CCC(C)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18fa70>,CCC(C)OC1OC(CO)C(O)C(O)C1O
OCCCCOC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18fae0>,OCCCCOC1OC(CO)C(O)C(O)C1O
O=c1c2ccccc2[se]n1S(=O)(=O)c1ccccc1,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18fb50>,O=c1c2ccccc2[se]n1S(=O)(=O)c1ccccc1
COC1OC(CO)C(OC2OC(C(C)O)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18fc30>,COC1OC(CO)C(OC2OC(C(C)O)C(O)C(O)C2O)C(O)C1O
OCC(O)C(O)C(OC1OC(CO)(CO)C(O)C(O)C1O)C(O)CO,sweet,sweet,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524b18fca0>,OCC(O)C(O)C(OC1OC(CO)(CO)C(O)C(O)C1O)C(O)CO
